timestamp,volume,vw,open,close,high,low,transactions,rsi_14,sma_20,ema_9,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower
2020-04-30 04:00:00,375917720.0,7.3513,7.4073,7.307,7.4615,7.293,110160,62.86225528033121,6.967350000000001,7.237215862561558,0.23053122707040696,0.20337998334497853,0.02715124372542843,7.746219535727398,6.967350000000001,6.188480464272603
2020-05-01 04:00:00,342097800.0,7.0964,7.1088,7.0695,7.2225,7.0211,120222,55.543358946212955,7.001485,7.203672690049247,0.20500276457572753,0.20370453959112836,0.0012982249845991667,7.731534988987777,7.001485,6.271435011012223
2020-05-04 04:00:00,317555200.0,7.205,7.022,7.2821,7.296,7.022,107878,53.30234569235758,7.0607050000000005,7.219358152039398,0.19962516274000208,0.20288866422090313,-0.003263501480901043,7.6630511095451785,7.0607050000000005,6.458358890454822
2020-05-05 04:00:00,368895640.0,7.3998,7.3868,7.3435,7.5068,7.2823,113024,55.84472072202689,7.09238,7.244186521631518,0.19803501699702597,0.2019179347761277,-0.003882917779101741,7.6835985226070695,7.09238,6.501161477392931
2020-05-06 04:00:00,323465560.0,7.4841,7.4233,7.4448,7.55,7.3853,96677,51.53757409396508,7.140829999999999,7.284309217305216,0.20261327868561185,0.20205700355802456,0.0005562751275872968,7.675401699095346,7.140829999999999,6.606258300904653
2020-05-07 04:00:00,373730520.0,7.6185,7.5845,7.6218,7.6853,7.5331,116008,55.96305868044999,7.18823,7.3518073738441725,0.21801091073580725,0.2052477849935811,0.012763125742226156,7.716518737240099,7.18823,6.659941262759901
2020-05-08 04:00:00,339907120.0,7.7705,7.6938,7.8125,7.8188,7.6598,107204,61.82439967288676,7.250165,7.443945899075338,0.24280266335934186,0.21275876066673327,0.030043902692608593,7.765435521795669,7.250165,6.734894478204331
2020-05-11 04:00:00,468660160.0,8.0215,7.8075,8.0655,8.1125,7.7788,149129,76.50417215634606,7.3161249999999995,7.568256719260271,0.27964175543351466,0.22613535962008957,0.05350639581342509,7.893782596177056,7.3161249999999995,6.738467403822943
2020-05-12 04:00:00,493059280.0,8.0161,8.1235,7.8025,8.1725,7.7928,150466,63.792150359314526,7.35131,7.615105375408217,0.28433743434708525,0.23777577456548873,0.046561659781596515,7.958215909294715,7.35131,6.7444040907052845
2020-05-13 04:00:00,625850080.0,7.8371,7.9175,7.78,8.0785,7.5948,197482,64.64428836127031,7.38926,7.648084300326574,0.28298120062584164,0.24681685977755935,0.036164340848282295,8.004069613320727,7.38926,6.7744503866792725
2020-05-14 04:00:00,602312360.0,7.8597,7.8416,8.0305,8.036,7.6875,169937,66.2581732944031,7.422409999999999,7.724567440261259,0.2986766733442314,0.2571888224908938,0.041487850853337616,8.100517797361237,7.422409999999999,6.744302202638762
2020-05-15 04:00:00,987661720.0,8.1862,7.8898,8.4908,8.5005,7.874,260232,69.66503992901508,7.48155,7.877813952209008,0.3442890616752283,0.2746088703277607,0.06968019134746761,8.30777924434477,7.48155,6.6553207556552305
2020-05-18 04:00:00,776403440.0,8.7776,8.7605,8.7503,8.9165,8.6805,228489,75.98624747456846,7.560250000000001,8.052311161767207,0.3968025959895405,0.2990476154601167,0.09775498052942377,8.548100972139979,7.560250000000001,6.5723990278600235
2020-05-19 04:00:00,717321960.0,8.9694,8.7903,8.8055,9.0875,8.7628,209348,74.89811041126343,7.663634999999999,8.202948929413767,0.43782713032708376,0.32680351843351013,0.11102361189357363,8.719519735086873,7.663634999999999,6.6077502649131254
2020-05-20 04:00:00,587536200.0,8.9577,8.991,8.97,9.043,8.8888,168722,80.6939830195644,7.754445,8.356359143531014,0.4781018836647366,0.35706319147975546,0.12103869218498114,8.931190591563087,7.754445,6.577699408436911
2020-05-21 04:00:00,761069640.0,8.8597,9.0515,8.7753,9.0524,8.7375,262332,81.98934813592376,7.838195000000001,8.440147314824811,0.48867609914392673,0.38338577301258975,0.10529032613133699,9.05660003070289,7.838195000000001,6.619789969297111
2020-05-22 04:00:00,1038765000.0,8.9851,8.8253,9.0262,9.093,8.7133,300892,82.24440746903306,7.927515,8.55735785185985,0.5114065973211375,0.40898993787429927,0.1024166594468382,9.22082934250391,7.927515,6.6342006574960894
2020-05-26 04:00:00,770779040.0,8.8546,9.1568,8.7178,9.1817,8.672,241417,73.28138234795867,7.992055000000001,8.58944628148788,0.4987856873765466,0.42694908777474877,0.07183659960179783,9.3088190822546,7.992055000000001,6.675290917745402
2020-05-27 04:00:00,1175892240.0,8.3209,8.625,8.5253,8.6328,7.9968,371141,67.75561179215828,8.054120000000001,8.576617025190306,0.46785721733589547,0.43513071368697814,0.03272650364891733,9.347165234035982,8.054120000000001,6.76107476596402
2020-05-28 04:00:00,736128160.0,8.6284,8.4123,8.487,8.7605,8.3793,205734,64.89669421487602,8.105395,8.558693620152244,0.4352385332033517,0.4351522775902529,8.625561309882901e-05,9.380702394069534,8.105395,6.830087605930466
2020-05-29 04:00:00,745919760.0,8.6808,8.5545,8.8755,8.8755,8.485,187898,67.13521181249598,8.18382,8.622054896121796,0.4357140538037445,0.43526463283295125,0.00044942097079325727,9.445236082445692,8.18382,6.922403917554308
2020-06-01 04:00:00,390511000.0,8.7747,8.8333,8.8063,8.8408,8.6895,128505,62.69362577107608,8.270660000000001,8.658903916897437,0.4256009824359168,0.4333319027535444,-0.007730920317627565,9.445215558319383,8.270660000000001,7.09610444168062
2020-06-02 04:00:00,391320560.0,8.7506,8.7963,8.8253,8.8372,8.658,128872,69.12490650710545,8.34782,8.69218313351795,0.4143431517923375,0.429534152561303,-0.015191000768965512,9.449427433373236,8.34782,7.246212566626765
2020-06-03 04:00:00,359438880.0,8.7704,8.8223,8.7695,8.8663,8.7,125197,68.27466479518338,8.41912,8.707646506814362,0.39634977277765593,0.42289727660457366,-0.02654750382691773,9.427692885657859,8.41912,7.41054711434214
2020-06-04 04:00:00,424278400.0,8.8003,8.728,8.7665,8.9433,8.6775,129274,64.96056589966665,8.485205,8.719417205451489,0.3774962732900544,0.41381707594166983,-0.036320802651615414,9.393160525168618,8.485205,7.577249474831382
2020-06-05 04:00:00,481746040.0,8.8855,8.7945,8.92,8.997,8.708,150315,59.967487227124934,8.550115,8.759533764361192,0.3706680754203937,0.4051872758374146,-0.03451920041702089,9.380477343926154,8.550115,7.719752656073846
2020-06-08 04:00:00,387735640.0,8.763,8.8773,8.805,8.8896,8.6858,136408,51.36171272093603,8.59974,8.768627011488954,0.3519204209593152,0.39453390486179474,-0.04261348390247954,9.36017898236134,8.59974,7.839301017638662
2020-06-09 04:00:00,468488840.0,9.009,8.8,9.046,9.1098,8.7513,159775,55.48010755138311,8.648765000000001,8.824101609191164,0.3524466697894191,0.3861164578473196,-0.03366978805790055,9.390375901739558,8.648765000000001,7.907154098260444
2020-06-10 04:00:00,632181480.0,9.3786,9.1678,9.3668,9.5,9.1535,200559,58.44039819620521,8.726980000000001,8.932641287352931,0.37443336992936516,0.3837798402637288,-0.009346470334363643,9.421241448098483,8.726980000000001,8.03271855190152
2020-06-11 04:00:00,583650240.0,9.018,9.15,8.7963,9.2613,8.786,205587,50.38512323943663,8.777795000000001,8.905373029882345,0.34188239858682046,0.37540035192834714,-0.033517953341526685,9.310096044522753,8.777795000000001,8.245493955477249
2020-06-12 04:00:00,570908160.0,8.9455,9.1625,8.9325,9.1873,8.7034,187984,48.20614925144542,8.822894999999999,8.910798423905876,0.32334836236589126,0.364989954015856,-0.041641591649964727,9.225698211584975,8.822894999999999,8.420091788415023
2020-06-15 04:00:00,400002160.0,9.035,8.8153,9.1738,9.1823,8.7438,132750,58.96015090780476,8.857045000000001,8.9633987391247,0.3243915150433292,0.35687026622135065,-0.03247875117802146,9.257100867019664,8.857045000000001,8.456989132980338
2020-06-16 04:00:00,535715000.0,9.0455,9.225,9.0685,9.2668,8.8387,181694,61.05233173272567,8.872955000000001,8.984418991299762,0.31311203050236536,0.34811861907755365,-0.03500658857518829,9.280377829502733,8.872955000000001,8.46553217049727
2020-06-17 04:00:00,408305640.0,9.1961,9.1138,9.236,9.299,9.0703,123939,64.47846593984383,8.89448,9.034735193039811,0.3140684226084218,0.3413085797837273,-0.02724015717530548,9.33132357118335,8.89448,8.457636428816649
2020-06-18 04:00:00,254409520.0,9.191,9.227,9.218,9.2825,9.1145,81883,57.727539370967,8.90688,9.07138815443185,0.3098027079039536,0.3350074054077726,-0.025204697503818985,9.366248026291512,8.90688,8.447511973708487
2020-06-19 04:00:00,520160520.0,9.3221,9.2425,9.2613,9.445,9.2274,131391,60.38717925303626,8.93118,9.10937052354548,0.3063842395981293,0.3292827722458439,-0.022898532647714576,9.412150644032529,8.93118,8.45020935596747
2020-06-22 04:00:00,398466480.0,9.4464,9.3,9.5268,9.5313,9.2733,119418,64.39446792793532,8.95621,9.192856418836383,0.3213938813574053,0.32770499406815623,-0.00631111271075091,9.505282898620951,8.95621,8.40713710137905
2020-06-23 04:00:00,375107400.0,9.5335,9.551,9.45,9.6425,9.4075,124560,63.84424461895266,8.992819999999998,9.244285135069108,0.32336446813339137,0.32683688888120327,-0.0034724207478118996,9.571787933299838,8.992819999999998,8.413852066700159
2020-06-24 04:00:00,449370880.0,9.3161,9.4763,9.2355,9.5564,9.1445,153893,58.78540386632699,9.02833,9.242528108055286,0.3041121988765898,0.3222919508802806,-0.01817975200369082,9.57264372571341,9.02833,8.48401627428659
2020-06-25 04:00:00,376072000.0,9.3599,9.3558,9.49,9.505,9.1823,122742,60.28806584362141,9.07848,9.292022486444228,0.3058648403548627,0.3190065287751971,-0.013141688420334363,9.597003891141215,9.07848,8.559956108858787
2020-06-26 04:00:00,591685760.0,9.222,9.5,9.155,9.5,9.125,182376,55.85245134104741,9.092455,9.264617989155383,0.27702870658023393,0.3106109643362045,-0.03358225775597057,9.602948422711394,9.092455,8.581961577288604
2020-06-29 04:00:00,342248120.0,9.0981,9.1698,9.2,9.2045,8.9,120571,52.75570825280939,9.11214,9.251694391324307,0.25486901537127515,0.2994625745432187,-0.04459355917194352,9.606273595402376,9.11214,8.618006404597624
2020-06-30 04:00:00,367892000.0,9.4576,9.314,9.4978,9.5262,9.2665,121657,52.363596997690536,9.145765,9.300915513059447,0.2583590690922204,0.29124187345301905,-0.032882804360798656,9.649151779304905,9.145765,8.642378220695097
2020-07-01 04:00:00,326646800.0,9.5175,9.5208,9.53,9.5757,9.413,110086,66.42930717900485,9.18379,9.346732410447558,0.26071783973863205,0.28513706671014166,-0.02441922697150961,9.682374281636267,9.18379,8.685205718363733
2020-07-02 04:00:00,364054080.0,9.6583,9.639,9.6123,9.7375,9.5783,109997,65.59889857732904,9.22608,9.399845928358047,0.26615997811130754,0.28134164899037484,-0.0151816708790673,9.719084932611189,9.22608,8.73307506738881
2020-07-06 04:00:00,315893720.0,9.8197,9.7418,9.8393,9.9088,9.7125,113781,65.37164503164409,9.272045,9.487736742686439,0.285498861701166,0.2821730915325331,0.003325770168632891,9.813894470162891,9.272045,8.73019552983711
2020-07-07 04:00:00,357685520.0,9.9708,9.9462,9.8718,10.07,9.8508,133284,69.20024857784787,9.325385,9.564549394149152,0.2999894529843754,0.2857363638229016,0.014253089161473831,9.883441014072174,9.325385,8.767328985927827
