timestamp,volume,vw,open,close,high,low,transactions,rsi_14,sma_20,ema_9,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower
2015-04-01 04:00:00,1484138115.0,14.2301,12.58,15.07,15.9167,12.4033,754917,49.441632808230565,15.043505,15.07,0.0,0.0,0.0,18.297488660862157,15.043505,11.789521339137842
2015-05-01 04:00:00,1336916520.0,16.013,15.3293,16.72,16.8578,14.6833,729420,49.441632808230565,15.043505,15.4,0.13162393162393116,0.026324786324786232,0.10529914529914493,18.297488660862157,15.043505,11.789521339137842
2015-06-01 04:00:00,981862230.0,17.1894,16.7607,17.884,18.094,16.3787,533886,49.441632808230565,15.043505,15.8968,0.3261028076070822,0.08628039058124544,0.2398224170258368,18.297488660862157,15.043505,11.789521339137842
2015-07-01 04:00:00,1200714450.0,17.8208,18.074,17.7433,19.11,16.7193,726459,49.441632808230565,15.043505,16.2661,0.463532094401776,0.16173073134535154,0.30180136305642447,18.297488660862157,15.043505,11.789521339137842
2015-08-01 04:00:00,1728587970.0,16.1811,17.7527,16.604,18.0667,13.0,1036878,49.441632808230565,15.043505,16.33368,0.4750378650312168,0.2243921580825246,0.2506457069486922,18.297488660862157,15.043505,11.789521339137842
2015-09-01 04:00:00,1204007430.0,16.859,16.0227,16.56,18.1047,15.798,699629,49.441632808230565,15.043505,16.378944,0.4751288492562047,0.27453949631726066,0.20058935293894403,18.297488660862157,15.043505,11.789521339137842
2015-10-01 04:00:00,1512789090.0,14.7897,16.5007,13.7953,16.656,13.4667,880402,49.441632808230565,15.043505,15.862215200000001,0.249239690466597,0.2694795351471279,-0.020239844680530916,18.297488660862157,15.043505,11.789521339137842
2015-11-01 04:00:00,1177236600.0,14.7741,13.928,15.3507,15.639,13.72,688793,49.441632808230565,15.043505,15.759912160000003,0.1934981593298204,0.2542832599836664,-0.060785100653846014,18.297488660862157,15.043505,11.789521339137842
2015-12-01 05:00:00,897752535.0,15.3747,15.404,16.0007,16.2423,14.3247,534007,49.441632808230565,15.043505,15.808069728000001,0.19947276417331672,0.24332116082159647,-0.04384839664827975,18.297488660862157,15.043505,11.789521339137842
2016-01-01 05:00:00,1188705255.0,13.6257,15.3813,12.7467,15.4253,12.1607,730651,49.441632808230565,15.043505,15.195795782400003,-0.05769781908802862,0.18311736483967145,-0.24081518392770007,18.297488660862157,15.043505,11.789521339137842
