timestamp,volume,vw,open,close,high,low,transactions,rsi_14,sma_20,ema_9,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower
2015-04-06 04:00:00,61014180.0,18.8319,18.505,18.852,19.01,18.468,25750,63.600084015962985,19.897075,18.852,0.0,0.0,0.0,22.220147971076752,19.897075,17.57400202892325
2015-04-07 04:00:00,39098040.0,18.8032,18.8075,18.7205,18.9655,18.7015,19375,63.600084015962985,19.897075,18.8257,-0.010490028490025338,-0.002098005698005068,-0.008392022792020271,22.220147971076752,19.897075,17.57400202892325
2015-04-08 04:00:00,52728680.0,18.9939,18.733,19.06,19.079,18.7325,24858,63.600084015962985,19.897075,18.872560000000004,0.008493453786904581,2.02861989768619e-05,0.008473167587927719,22.220147971076752,19.897075,17.57400202892325
2015-04-09 04:00:00,47846560.0,19.0988,19.033,19.177,19.221,18.9398,23423,63.600084015962985,19.897075,18.933448000000006,0.032603094274104905,0.006536847814002471,0.026066246460102433,22.220147971076752,19.897075,17.57400202892325
2015-04-10 04:00:00,51470380.0,19.2273,19.2155,19.1325,19.356,19.0658,25346,63.600084015962985,19.897075,18.973258400000006,0.04757101096038241,0.01474368044327846,0.03282733051710395,22.220147971076752,19.897075,17.57400202892325
2015-04-13 04:00:00,37889060.0,19.1208,19.1765,19.118,19.264,19.007,18427,63.600084015962985,19.897075,19.002206720000004,0.057599196273447006,0.02331478360931217,0.03428441266413484,22.220147971076752,19.897075,17.57400202892325
2015-04-14 04:00:00,51671500.0,19.2299,19.1755,19.2555,19.3905,19.0605,23544,63.600084015962985,19.897075,19.052865376000007,0.07576829648996508,0.033805486185442754,0.04196281030452233,22.220147971076752,19.897075,17.57400202892325
2015-04-15 04:00:00,38664580.0,19.1822,19.2325,19.1725,19.289,19.082,20230,63.600084015962985,19.897075,19.076792300800008,0.08251880752581187,0.04354815045351658,0.03897065707229529,22.220147971076752,19.897075,17.57400202892325
2015-04-16 04:00:00,41608360.0,19.2827,19.1845,19.302,19.3725,19.1775,20302,63.600084015962985,19.897075,19.121833840640008,0.09719776850802475,0.054278074064418216,0.042919694443606535,22.220147971076752,19.897075,17.57400202892325
2015-04-17 04:00:00,76793280.0,18.9042,19.1315,18.778,19.178,18.72,36933,63.600084015962985,19.897075,19.053067072512007,0.0657901422860192,0.056580487708738414,0.00920965457728079,22.220147971076752,19.897075,17.57400202892325
2015-04-20 04:00:00,100322960.0,19.312,18.9275,19.4755,19.597,18.85,40231,63.600084015962985,19.897075,19.137553658009608,0.0960743081544102,0.06447925179787278,0.03159505635653742,22.220147971076752,19.897075,17.57400202892325
2015-04-21 04:00:00,92870480.0,19.5368,19.5655,19.559,19.73,19.34,38524,63.600084015962985,19.897075,19.22184292640769,0.12536732348543111,0.07665686613538446,0.04871045735004666,22.220147971076752,19.897075,17.57400202892325
2015-04-22 04:00:00,69494480.0,19.544,19.5955,19.49,19.714,19.4,27690,63.600084015962985,19.897075,19.275474341126152,0.1413847306708682,0.08960243904248122,0.05178229162838699,22.220147971076752,19.897075,17.57400202892325
2015-04-23 04:00:00,159599700.0,19.691,19.5105,19.4995,19.594,19.3075,72463,63.600084015962985,19.897075,19.32027947290092,0.15308059407062302,0.10229807004810959,0.05078252402251343,22.220147971076752,19.897075,17.57400202892325
2015-04-24 04:00:00,343538080.0,22.3097,21.95,22.255,22.6325,21.95,147351,83.12889408099682,19.897075,19.90722357832074,0.38031147742859517,0.1579007515242067,0.22241072590438846,22.220147971076752,19.897075,17.57400202892325
2015-04-27 04:00:00,108618980.0,22.1007,22.193,21.928,22.3495,21.8705,48588,80.08065272437395,19.897075,20.311378862656593,0.5279218677810995,0.23190497477558528,0.29601689300551426,22.220147971076752,19.897075,17.57400202892325
