timestamp,volume,vw,open,close,high,low,transactions
2020-04-02 04:00:00,49630735.0,153.4202,151.86,155.26,155.48,150.36,434963
2020-04-03 04:00:00,41243284.0,154.4691,155.1,153.83,157.38,152.19,370332
2020-04-06 04:00:00,67111697.0,162.4059,160.32,165.27,166.5,157.58,485897
2020-04-07 04:00:00,62769038.0,166.0004,169.585,163.49,170.0,163.26,559569
2020-04-08 04:00:00,48318234.0,165.0244,165.67,165.13,166.67,163.5,411368
2020-04-09 04:00:00,51431775.0,164.9623,166.36,165.14,167.37,163.33,456124
2020-04-13 04:00:00,41905264.0,163.7979,164.35,165.51,165.57,162.3,336332
2020-04-14 04:00:00,52874338.0,171.866,169.0,173.7,173.75,168.0,431909
2020-04-15 04:00:00,40940833.0,171.8549,171.2,171.88,173.57,169.24,341685
2020-04-16 04:00:00,50479610.0,175.3928,174.3,177.04,177.28,172.9,404056
2020-04-17 04:00:00,52765625.0,177.9109,179.5,178.6,180.0,175.87,419339
2020-04-20 04:00:00,36669595.0,176.8374,176.63,175.06,178.75,174.99,307960
2020-04-21 04:00:00,56203749.0,169.0585,173.5,167.82,173.6699,166.1102,531390
2020-04-22 04:00:00,34651504.0,172.6061,171.39,173.52,174.0,170.82,266612
2020-04-23 04:00:00,32786684.0,172.941,174.11,171.42,175.06,170.91,287762
2020-04-24 04:00:00,34305320.0,172.9351,172.06,174.55,174.56,170.71,263911
2020-04-27 04:00:00,33194384.0,174.7931,176.59,174.05,176.9,173.3,303519
2020-04-28 04:00:00,34392694.0,171.6142,175.59,169.81,175.67,169.39,337983
2020-04-29 04:00:00,51286559.0,176.4028,173.22,177.43,177.68,171.88,433870
2020-04-30 04:00:00,53875857.0,178.6392,180.0,179.21,180.4,176.23,421047
2020-05-01 04:00:00,39370474.0,175.8458,175.8,174.57,178.64,174.01,326900
2020-05-04 04:00:00,30372862.0,177.313,174.49,178.84,179.0,173.8,259170
2020-05-05 04:00:00,36839168.0,181.7395,180.62,180.76,183.65,179.9,331178
2020-05-06 04:00:00,32139299.0,183.1263,182.08,182.54,184.2,181.6306,266730
2020-05-07 04:00:00,28294992.0,183.6486,184.17,183.6,184.55,182.58,239375
2020-05-08 04:00:00,30912638.0,184.3557,184.9797,184.68,185.0,183.36,235795
2020-05-11 04:00:00,30892660.0,185.7864,183.15,186.74,187.51,182.85,246566
2020-05-12 04:00:00,32038199.0,184.8976,186.8,182.51,187.04,182.3,273677
2020-05-13 04:00:00,44711488.0,179.9475,182.55,179.75,184.05,176.54,415440
2020-05-14 04:00:00,41870711.0,178.1964,177.54,180.53,180.69,175.68,336425
2020-05-15 04:00:00,46580982.0,180.7786,179.06,183.16,187.06,177.0,318622
2020-05-18 04:00:00,35306620.0,185.1707,185.75,184.91,186.2,183.96,284836
2020-05-19 04:00:00,26799116.0,185.2588,185.03,183.63,186.6,183.49,231088
2020-05-20 04:00:00,31261334.0,185.0199,184.81,185.66,185.85,183.94,241123
2020-05-21 04:00:00,29119513.0,184.564,185.4,183.43,186.67,183.29,246134
