timestamp,volume,vw,open,close,high,low,transactions
2015-04-06 04:00:00,148766700.0,31.6855,31.1175,31.8375,31.8775,31.0825,197219
2015-04-07 04:00:00,140049072.0,31.749,31.91,31.5025,32.0305,31.495,188289
2015-04-08 04:00:00,149316972.0,31.4025,31.4625,31.4,31.6,31.2425,204875
2015-04-09 04:00:00,129926296.0,31.4199,31.4625,31.64,31.645,31.165,172286
2015-04-10 04:00:00,160724612.0,31.6333,31.4875,31.775,31.8025,31.315,216624
2015-04-13 04:00:00,145460072.0,31.8776,32.0925,31.7125,32.1425,31.6525,196422
2015-04-14 04:00:00,102098352.0,31.6053,31.75,31.575,31.8225,31.4775,148628
2015-04-15 04:00:00,115881676.0,31.6311,31.6025,31.695,31.7825,31.5025,157321
2015-04-16 04:00:00,113475948.0,31.6237,31.57,31.5425,31.775,31.5275,155440
2015-04-17 04:00:00,207816984.0,31.2783,31.3875,31.1875,31.535,31.115,259640
2015-04-20 04:00:00,188215636.0,31.7892,31.3925,31.9,32.03,31.2925,228046
2015-04-21 04:00:00,129740228.0,31.789,32.025,31.7275,32.05,31.6675,169220
2015-04-22 04:00:00,150420420.0,31.9222,31.7475,32.155,32.2175,31.58,184084
2015-04-23 04:00:00,182994608.0,32.3857,32.075,32.4175,32.605,32.035,226653
2015-04-24 04:00:00,177898620.0,32.4963,32.6225,32.57,32.6575,32.3075,219740
2015-04-27 04:00:00,387756828.0,33.1602,33.0775,33.1625,33.2825,32.7875,451266
2015-04-28 04:00:00,475691036.0,32.9308,33.6138,32.64,33.635,32.3925,628806
2015-04-29 04:00:00,253544332.0,32.3533,32.54,32.16,32.8975,32.075,307217
2015-04-30 04:00:00,325405328.0,31.4748,31.875,31.2875,31.97,31.145,420666
2015-05-01 04:00:00,234046512.0,31.797,31.525,32.2375,32.5325,31.325,285560
2015-05-04 04:00:00,203953084.0,32.3382,32.375,32.175,32.6425,32.065,246130
2015-05-05 04:00:00,197085664.0,31.6465,32.0375,31.45,32.1125,31.445,248948
2015-05-06 04:00:00,288563960.0,31.1441,31.64,31.2525,31.6875,30.84,385440
2015-05-07 04:00:00,175763580.0,31.324,31.1925,31.315,31.52,31.005,215145
2015-05-08 04:00:00,222201528.0,31.7858,31.67,31.905,31.905,31.5275,222357
2015-05-11 04:00:00,166861840.0,31.6104,31.8475,31.58,31.89,31.4063,194432
2015-05-12 04:00:00,192640128.0,31.4683,31.4,31.4663,31.72,31.205,221667
2015-05-13 04:00:00,138776940.0,31.6226,31.5375,31.5025,31.7975,31.4675,165880
2015-05-14 04:00:00,180813824.0,32.0576,31.8525,32.2375,32.2375,31.79,240199
2015-05-15 04:00:00,152832136.0,32.1723,32.2675,32.1925,32.3725,32.0525,186018
2015-05-18 04:00:00,203531672.0,32.4842,32.095,32.5475,32.68,32.09,237045
2015-05-19 04:00:00,178532960.0,32.5679,32.6725,32.5175,32.72,32.41,200222
