date,volume,vwap,open,close,high,low,transactions,date,sma_20,sma_50,sma_200,ema_9,rsi_14,bollinger_mid,bollinger_std,bollinger_upper,bollinger_lower,ema_12,ema_26,macd,macd_signal,macd_histogram,atr_14,log_return,historical_volatility
2025-01-06 05:00:00,105619544.0,76.9685,78.69,75.92,80.06,74.61,844960,2025-01-06,,,,75.92,,,,,,75.92,75.92,0.0,0.0,0.0,,,
2025-01-07 05:00:00,91727347.0,71.62,75.2,69.99,75.39,69.75,885220,2025-01-07,,,,74.73400000000001,,,,,,75.00769230769231,75.48074074074074,-0.473048433048433,-0.0946096866096866,-0.3784387464387464,,-0.08132777960022428,
2025-01-08 05:00:00,91341388.0,68.0404,68.12,68.23,69.53,66.51,758002,2025-01-08,,,,73.43320000000001,,,,,,73.96497041420119,74.94364883401921,-0.9786784198180243,-0.27142343325135415,-0.7072549865666702,,-0.025468023874115897,
2025-01-10 05:00:00,78148636.0,66.506,66.01,67.26,68.2,65.04,607517,2025-01-10,,,,72.19856000000001,,,,,,72.93343650432408,74.3744896611289,-1.441053156804827,-0.5053493779620488,-0.9357037788427782,,-0.014318644515208727,
2025-01-13 05:00:00,69010225.0,64.616,64.29,64.98,65.68,63.4,575559,2025-01-13,,,,70.75484800000001,,,,,,71.70983088827423,73.67860153808232,-1.9687706498080928,-0.7980336323312576,-1.1707370174768352,,-0.034486176071169314,
2025-01-14 05:00:00,56814898.0,66.5697,67.18,65.91,68.23,65.19,451570,2025-01-14,,,,69.78587840000002,,,,,,70.8175492131551,73.10314957229845,-2.285600359143345,-1.095546977693675,-1.1900533814496699,,0.014210644823674262,
2025-01-15 05:00:00,56025752.0,68.0721,68.55,68.14,68.85,67.08,401417,2025-01-15,,,,69.45670272000001,,,,,,70.4056185649774,72.7355088632393,-2.329890298261901,-1.3424156418073203,-0.9874746564545809,,0.03327423716819196,
2025-01-16 05:00:00,62908663.0,69.9644,69.08,69.24,71.43,68.36,433388,2025-01-16,,,,69.413362176,,,,,,70.22629263190396,72.47658228077714,-2.250289648873178,-1.523990443220492,-0.7262992056526858,,0.016014318075187835,
2025-01-17 05:00:00,54753981.0,71.3371,70.9,71.77,72.34,69.95,389661,2025-01-17,,,,69.88468974080001,,,,,,70.4637860731495,72.42424285257142,-1.9604567794219179,-1.6112837104607771,-0.34917306896114075,,0.03588783113397211,
2025-01-21 05:00:00,56228967.0,72.7901,73.24,73.07,73.6363,70.6007,455827,2025-01-21,,,,70.52175179264002,,,,,,70.86474206189573,72.4720767153439,-1.6073346534481772,-1.6104938990582571,0.0031592456100799637,,0.017951324361145785,
2025-01-22 05:00:00,66869376.0,75.9379,74.5,76.87,77.16,73.8,497682,2025-01-22,,,,71.79140143411202,,,,,,71.78862789852715,72.79784881050362,-1.0092209119764703,-1.4902393016419,0.48101838966542965,,0.05069779755791441,
2025-01-23 05:00:00,55937896.0,77.7892,76.04,78.98,79.0,75.84,427697,2025-01-23,,,,73.22912114728962,,,,,,72.89499283721528,73.2557859356515,-0.36079309843621843,-1.2643500610007636,0.9035569625645452,,0.027078972497462828,
2025-01-24 05:00:00,77931906.0,80.359,79.05,78.98,82.24,78.4401,539733,2025-01-24,,,,74.3792969178317,,,,,,73.83114778533601,73.67980179226991,0.15134599306610141,-0.9812108501873907,1.132556843253492,,0.0,
2025-01-27 05:00:00,76093325.0,74.6259,74.07,75.44,76.72,72.67,703547,2025-01-27,,,,74.59143753426537,49.157303370786515,,,,,74.07866351066893,73.81018684469437,0.26847666597456055,-0.7312733469550005,0.999750012929561,3.937535714285715,-0.04585701753330142,
2025-01-28 05:00:00,65916656.0,78.483,75.54,80.23,80.74,74.04,519856,2025-01-28,,,,75.7191500274123,56.477306883077844,,,,,75.02502297056603,74.2857285599022,0.7392944106638311,-0.4371597954312342,1.1764542060950651,4.026821428571428,0.06155987144036271,
2025-01-29 05:00:00,49262158.0,79.2651,79.95,79.76,80.8199,77.81,392817,2025-01-29,,,,76.52732002192984,67.5656238763035,,,,,75.75348097509433,74.69123014805758,1.062250827036749,-0.13727767093763757,1.1995284979743865,3.8010999999999995,-0.005875384111981668,
2025-01-30 05:00:00,46067527.0,80.7035,80.02,81.22,81.8299,79.38,375819,2025-01-30,,,,77.46585601754387,73.60959651035985,,,,,76.5944839020029,75.17484272968294,1.4196411723199702,0.17410609771388402,1.2455350746060863,3.727521428571429,0.01813939660456882,
2025-01-31 05:00:00,78990619.0,83.8033,81.0,82.49,85.22,80.87,587094,2025-01-31,,,,78.4706848140351,77.38223660553756,,,,,77.50148637861784,75.71670623118791,1.7847801474299274,0.4962409076570927,1.2885392397728346,3.8103785714285716,0.015515551614488513,
2025-02-03 05:00:00,126592731.0,87.3081,80.125,83.74,84.25,78.47,1051779,2025-02-03,,,,79.52454785122808,85.02613890963404,,,,,78.46125770498433,76.31102428813695,2.150233416847385,0.8270394094951512,1.323194007352234,3.947521428571428,0.015039686718356983,
2025-02-04 05:00:00,230806694.0,103.6245,102.8,103.83,106.91,100.51,1855410,2025-02-04,75.8025,,,84.38563828098246,91.2712233347845,75.8025,8.837590690370666,93.47768138074133,58.12731861925866,82.36414113498674,78.34946693346014,4.014674201526603,1.4645663679014416,2.5501078336251615,5.370378571428572,0.21503818572436537,
2025-02-05 05:00:00,90792345.0,101.2325,101.78,101.36,103.57,99.32,750448,2025-02-05,77.0745,,,87.78051062478598,85.96795149415331,77.0745,10.525081559879013,98.12466311975803,56.024336880241975,85.2865809603734,80.05395086431494,5.2326300960584575,2.218179113532845,3.0144509825256125,5.482521428571429,-0.024076410302478903,92.49505059388986
2025-02-06 05:00:00,128089484.0,107.6628,101.09,111.28,111.545,100.26,1025704,2025-02-06,79.139,,,92.48040849982878,88.21818181818182,79.139,12.8541461261174,104.8472922522348,53.4307077477652,89.28556850493135,82.36699154103235,6.918576963899,3.158258683606076,3.7603182802929234,6.053592857142857,0.09337101160230378,89.2320767204839
2025-02-07 05:00:00,143795408.0,113.6585,111.66,110.85,116.3,110.45,1189219,2025-02-07,81.27,,,96.15432679986303,86.937618147448,81.27,14.391354129622776,110.05270825924555,52.48729174075444,92.60317335032653,84.4768440194744,8.12632933085213,4.151872813055287,3.9744565177968427,6.2500214285714275,-0.003871611552867048,87.99097225383512
2025-02-10 05:00:00,99938072.0,113.9573,112.03,116.65,116.76,108.72,797862,2025-02-10,83.73949999999999,,,100.25346143989043,87.9616724738676,83.73949999999999,16.00757402146345,115.7546480429269,51.72435195707309,96.30268514258398,86.86004075877258,9.442644383811398,5.2100271272065095,4.232617256604889,6.607478571428571,0.05100006240511868,87.2437665695989
2025-02-11 05:00:00,94311705.0,114.8186,116.5,112.62,118.66,112.1,806790,2025-02-11,86.1215,,,102.72676915191235,81.0168315113656,86.1215,16.602618777263963,119.32673755452792,52.91626244547207,98.81304127449414,88.7681858877524,10.044855386741744,6.176992779113557,3.8678626076281875,6.783907142857141,-0.035158678640966584,87.30747376311842
2025-02-12 05:00:00,75316878.0,115.3681,110.29,117.39,117.59,110.0,673170,2025-02-12,88.69550000000001,,,105.65941532152988,81.85437054237849,88.69550000000001,17.280955283962626,123.25741056792526,54.13358943207476,101.67103492457197,90.8883202664374,10.782714658134566,7.098137154917759,3.684577503216807,7.1003357142857135,0.04148240506395824,87.29370740438344
2025-02-13 05:00:00,60026970.0,117.0509,117.31,117.91,118.39,115.1501,591222,2025-02-13,91.184,,,108.10953225722392,82.00953790494984,91.184,17.74245974758677,126.66891949517354,55.699080504826455,104.16933724386858,92.88992617262723,11.279411071241356,7.934391938182479,3.3450191330588765,7.060335714285714,0.004419896698151064,87.70013354326393
2025-02-14 05:00:00,65528863.0,118.7894,117.9,119.16,120.67,116.8,592828,2025-02-14,93.67999999999999,,,110.31962580577914,87.35475051264524,93.67999999999999,18.00236797289676,129.6847359457935,57.67526405420647,106.47559305250418,94.83585756724743,11.63973548525675,8.675460647597333,2.964274837659417,6.88605,0.010545506256499542,87.8158564556832
2025-02-18 05:00:00,84227164.0,122.1212,120.94,124.62,125.0,118.43,813679,2025-02-18,96.3225,,,113.17970064462332,87.49788815678323,96.3225,18.48925601958864,133.3010120391773,59.34398796082272,109.26704027519585,97.04209034004393,12.224949935151926,9.385358505108252,2.839591430043674,6.8767642857142866,0.04480197927099437,87.99040566442999
2025-02-19 05:00:00,147487261.0,117.0005,123.86,112.06,125.41,108.56,1357252,2025-02-19,98.272,,,112.95576051569867,72.65712682379348,98.272,17.956348122453434,134.1846962449069,62.35930375509314,109.69672638670417,98.15452809263326,11.542198294070914,9.816726462900785,1.725471831170129,7.865342857142857,-0.10623466497893745,100.01512274158672
2025-02-20 05:00:00,243093928.0,102.2916,102.91,106.27,107.4,95.8,2385709,2025-02-20,99.742,,,111.61860841255894,66.56526914429307,99.742,17.303608872139943,134.34921774427988,65.13478225572013,109.1695377118266,98.7556741598456,10.41386355198101,9.93615388071683,0.4777096712641793,8.851778571428571,-0.053051416752534754,102.72511062575751
2025-02-21 05:00:00,128976335.0,104.6217,107.68,101.35,109.07,100.0,1229443,2025-02-21,100.8605,,,109.56488673004715,61.89755235932374,100.8605,16.599598750699087,134.05969750139818,67.66130249860183,107.96653191000712,98.94784644430149,9.01868546570563,9.75266019771459,-0.73397473200896,9.18892142857143,-0.04740315248659471,105.05414529228578
2025-02-24 05:00:00,183950804.0,92.5198,95.88,90.68,99.01,89.3,1738923,2025-02-24,101.44550000000001,,,105.78790938403773,53.9129454217411,101.44550000000001,15.98260352778345,133.41070705556692,69.4802929444331,105.30706546231372,98.33541337435322,6.971652087960493,9.19645857576377,-2.224806487803278,9.63677857142857,-0.11124304725868073,113.85770442731268
2025-02-25 05:00:00,132626266.0,87.8035,90.65,87.84,91.7,85.25,1206588,2025-02-25,102.0655,,,102.19832750723019,38.80722385552289,102.0655,15.138942977423634,132.34338595484726,71.78761404515274,102.61982462195776,97.55797534662335,5.06184927533441,8.3695367156779,-3.3076874403434893,8.442492857142858,-0.03181984787810782,113.10143510945814
2025-02-26 05:00:00,94846187.0,89.7104,89.16,89.31,91.69,87.59,813098,2025-02-26,102.5195,,,99.62066200578417,41.4454067868806,102.5195,14.575313836108394,131.67012767221678,73.36887232778321,100.57215929550273,96.94701420983644,3.62514508566629,7.4206583896755784,-3.7955133040092885,8.413207142857143,0.016596485934574183,111.36961054605396
2025-02-27 05:00:00,99677777.0,88.3947,91.91,84.77,93.62,84.17,863517,2025-02-27,102.77000000000001,,,96.65052960462734,29.62336664104535,102.77000000000001,14.201835685646607,131.1736713712932,74.3663286287068,98.1410578654254,96.04501315725597,2.09604470816943,6.3557356533743485,-4.259690945204919,8.282135714285713,-0.05217175707548062,113.18675365158437
2025-02-28 05:00:00,125975635.0,82.6349,79.98,84.92,85.18,78.58,978554,2025-02-28,102.955,,,94.30442368370188,29.983016828778773,102.955,13.9277951933308,130.8105903866616,75.0994096133384,96.10704896305225,95.22093810857034,0.8861108544819132,5.261810693595862,-4.375699839113949,8.335707142857144,0.0017679302147413185,113.04629781269293
2025-03-03 05:00:00,114573905.0,87.1717,88.55,83.42,90.4796,82.53,938339,2025-03-03,103.00150000000001,,,92.12753894696151,22.52356540433273,103.00150000000001,13.857247495729261,130.71599499145853,75.28700500854148,94.15519527642883,94.34679454497252,-0.19159926854369758,4.17112870116795,-4.3627279697116474,8.32925,-0.017821548066256142,113.1458732246036
2025-03-04 05:00:00,116800332.0,83.1099,80.16,84.4,88.5,79.3,987589,2025-03-04,103.03450000000001,,,90.58203115756922,25.426680599094396,103.03450000000001,13.809667656735039,130.6538353134701,75.41516468652993,92.65439600313208,93.60999494904864,-0.955598945916563,3.1457831717510474,-4.10138211766761,8.517821428571429,0.011679312833112288,113.09511471617617
2025-03-05 05:00:00,116013396.0,87.2472,86.35,90.13,90.3,82.5,927507,2025-03-05,102.3495,,,90.49162492605538,26.65296334361082,102.3495,14.104758985981707,130.5590179719634,74.1399820280366,92.26602738726561,93.35221754541541,-1.0861901581498046,2.299388505770877,-3.3855786639206817,8.53282142857143,0.06568567096640693,84.24554297657335
