timestamp,volume,vw,open,close,high,low,transactions
2015-04-06 04:00:00,515861720.0,0.5372,0.5243,0.5416,0.5435,0.5188,50167
2015-04-07 04:00:00,413962760.0,0.5472,0.5417,0.5465,0.5525,0.5387,44687
2015-04-08 04:00:00,366431440.0,0.5474,0.547,0.5505,0.5525,0.5417,44372
2015-04-09 04:00:00,379433080.0,0.5598,0.5463,0.5631,0.565,0.546,48209
2015-04-10 04:00:00,258728760.0,0.5658,0.5638,0.569,0.5693,0.5618,30063
2015-04-13 04:00:00,236724240.0,0.5647,0.5678,0.5638,0.571,0.5613,31297
2015-04-14 04:00:00,220274080.0,0.5586,0.5615,0.559,0.5638,0.5536,23456
2015-04-15 04:00:00,243558400.0,0.5642,0.5605,0.5658,0.5699,0.5578,33242
2015-04-16 04:00:00,155282320.0,0.5622,0.5625,0.5623,0.5673,0.5583,20931
2015-04-17 04:00:00,293636680.0,0.5555,0.5505,0.555,0.5605,0.5503,31798
2015-04-20 04:00:00,231625840.0,0.5551,0.5575,0.5523,0.561,0.5513,26818
2015-04-21 04:00:00,230454600.0,0.5522,0.559,0.5514,0.559,0.5488,23184
2015-04-22 04:00:00,207419240.0,0.5551,0.5548,0.5578,0.5585,0.5463,24575
2015-04-23 04:00:00,259378760.0,0.5528,0.5475,0.5555,0.5608,0.5413,27953
2015-04-24 04:00:00,240958880.0,0.5498,0.5553,0.5508,0.5555,0.5445,27336
2015-04-27 04:00:00,248454240.0,0.5566,0.5525,0.555,0.5648,0.5478,27708
2015-04-28 04:00:00,234484240.0,0.5543,0.554,0.5576,0.5596,0.5488,31666
2015-04-29 04:00:00,195156760.0,0.5555,0.5538,0.5535,0.5593,0.5513,27147
2015-04-30 04:00:00,218843320.0,0.5537,0.5508,0.5549,0.5576,0.5495,29729
2015-05-01 04:00:00,256967400.0,0.5659,0.5595,0.5688,0.5705,0.557,34734
2015-05-04 04:00:00,200720960.0,0.566,0.5683,0.5653,0.572,0.5635,21912
2015-05-05 04:00:00,292927800.0,0.5537,0.5633,0.5508,0.564,0.5483,36109
