timestamp,volume,vw,open,close,high,low,transactions
2020-04-02 04:00:00,297876405.0,31.8064,32.0687,30.298,32.9507,29.76,378131
2020-04-03 04:00:00,338431140.0,32.5821,33.9667,32.0007,34.366,31.226,391078
2020-04-06 04:00:00,223527540.0,34.0007,34.08,34.416,34.7333,33.1973,275887
2020-04-07 04:00:00,268796760.0,36.595,36.3333,36.3633,37.6667,35.4893,344485
2020-04-08 04:00:00,189840360.0,36.4306,36.9467,36.5893,37.1472,35.5553,231565
2020-04-09 04:00:00,204750000.0,37.8784,37.4727,38.2,38.3455,37.1407,261485
2020-04-13 04:00:00,337129815.0,41.3949,39.344,43.3967,43.4667,38.702,441163
2020-04-14 04:00:00,458647665.0,48.1635,46.598,47.326,49.4587,46.162,655141
2020-04-15 04:00:00,353655015.0,48.8643,49.4667,48.6553,50.2087,47.3333,477417
2020-04-16 04:00:00,309867930.0,49.1658,47.796,49.6807,50.63,47.1143,406966
2020-04-17 04:00:00,196923555.0,50.6091,51.4853,50.2593,51.6633,49.844,275593
2020-04-20 04:00:00,221198655.0,49.8739,48.8467,49.7573,51.038,47.4807,288930
2020-04-21 04:00:00,303136395.0,47.2227,48.6747,45.7813,50.222,44.9193,453966
2020-04-22 04:00:00,213372465.0,47.3343,46.932,48.8073,48.9333,45.914,283997
2020-04-23 04:00:00,198550455.0,48.0386,48.5067,47.042,48.9333,46.8753,253702
2020-04-24 04:00:00,198535110.0,47.6586,47.3873,48.3433,48.7153,46.5453,235377
2020-04-27 04:00:00,310221630.0,52.2649,49.174,53.25,53.2993,49.0,433976
2020-04-28 04:00:00,228329460.0,51.7907,53.0427,51.2747,53.6667,50.446,313307
2020-04-29 04:00:00,243239730.0,53.7673,52.678,53.3673,53.5467,52.2107,369253
2020-04-30 04:00:00,427077810.0,54.2784,57.0127,52.1253,57.988,50.9,615139
2020-05-01 04:00:00,487977105.0,47.9603,50.3333,46.7547,51.518,45.536,728692
2020-05-04 04:00:00,288556350.0,49.165,46.7333,50.746,50.8,46.5333,398096
2020-05-05 04:00:00,254874840.0,51.9061,52.6527,51.214,53.2613,50.812,334419
2020-05-06 04:00:00,166848465.0,51.8328,51.7667,52.172,52.6533,50.7407,224302
2020-05-07 04:00:00,172915290.0,52.1988,51.814,52.0027,53.0933,51.49,225775
2020-05-08 04:00:00,241951305.0,54.2485,52.918,54.628,54.9333,52.4673,337093
2020-05-11 04:00:00,247794015.0,53.8773,52.7007,54.086,54.9333,52.3333,310650
2020-05-12 04:00:00,238603575.0,55.2566,55.1333,53.9607,56.2193,53.8667,309849
2020-05-13 04:00:00,285982365.0,52.9201,54.722,52.7307,55.0667,50.8867,382711
2020-05-14 04:00:00,205232820.0,52.3024,52.0,53.5553,53.5573,50.9333,293001
2020-05-15 04:00:00,157776420.0,53.1879,52.69,53.278,53.6699,52.4368,196865
2020-05-18 04:00:00,175471530.0,54.4605,55.1853,54.242,55.648,53.592,240670
2020-05-19 04:00:00,144547830.0,54.2986,54.3447,53.8673,54.8047,53.7387,189326
2020-05-20 04:00:00,109639065.0,54.4995,54.7,54.3707,55.0667,54.12,155016
2020-05-21 04:00:00,183818760.0,54.3286,54.4,55.1733,55.5,53.0667,240569
2020-05-22 04:00:00,149812125.0,54.8093,54.8116,54.4587,55.452,54.1333,191846
2020-05-26 04:00:00,121346040.0,54.8274,55.6333,54.5913,55.64,54.3803,171499
2020-05-27 04:00:00,173242950.0,53.8654,54.724,54.682,55.1807,52.3333,263660
2020-05-28 04:00:00,109136610.0,54.3214,54.234,53.7207,54.9833,53.446,156553
2020-05-29 04:00:00,177187335.0,54.6987,53.9167,55.6667,55.6667,53.614,222327
2020-06-01 04:00:00,226279455.0,58.6461,57.2,59.8733,59.9333,56.94,350783
2020-06-02 04:00:00,203483940.0,59.3031,59.6467,58.7707,60.5773,58.0667,287105
2020-06-03 04:00:00,119242035.0,59.2089,59.208,58.864,59.8627,58.6733,171315
2020-06-04 04:00:00,133315695.0,58.6056,59.3253,57.6253,59.7167,57.2293,199337
2020-06-05 04:00:00,117178755.0,58.5083,58.5227,59.044,59.1013,57.7467,169734
2020-06-08 04:00:00,212620905.0,61.9898,61.2667,63.328,63.3333,60.6107,311689
2020-06-09 04:00:00,170822310.0,62.8092,62.6673,62.7113,63.6293,61.5954,245346
2020-06-10 04:00:00,278451195.0,67.0606,66.1253,68.3367,68.4987,65.5,442841
2020-06-11 04:00:00,238747230.0,66.0864,66.0133,64.856,67.9307,64.8,392139
2020-06-12 04:00:00,251450610.0,63.079,65.3333,62.352,65.8653,60.84,420079
2020-06-15 04:00:00,235434420.0,64.035,61.186,66.06,66.5893,60.5667,345604
2020-06-16 04:00:00,210766170.0,65.8437,67.4567,65.4753,67.5253,64.1593,301757
2020-06-17 04:00:00,148362000.0,66.2486,65.8473,66.1193,67.0,65.5047,195009
2020-06-18 04:00:00,145379040.0,66.9562,66.8667,66.9307,67.9467,66.2981,206856
2020-06-19 04:00:00,130196235.0,66.8113,67.5187,66.7267,67.7313,66.0893,187488
2020-06-22 04:00:00,95435250.0,66.553,66.6633,66.288,67.2587,66.0013,140254
2020-06-23 04:00:00,95479065.0,66.8755,66.592,66.7853,67.4667,66.2673,137744
2020-06-24 04:00:00,164393895.0,64.6853,66.274,64.0567,66.7256,63.5428,277344
2020-06-25 04:00:00,138818235.0,64.3026,63.618,65.732,65.732,62.4767,209001
2020-06-26 04:00:00,132823620.0,64.6654,66.3187,63.9827,66.3333,63.658,184298
2020-06-29 04:00:00,135396060.0,65.7022,64.6007,67.29,67.3333,63.2347,227699
2020-06-30 04:00:00,253777515.0,70.8159,67.1,71.9873,72.5127,66.9153,373179
2020-07-01 04:00:00,199903440.0,74.4894,72.2,74.642,75.6887,72.0333,331229
2020-07-02 04:00:00,258751725.0,80.4899,81.432,80.5773,81.8667,79.04,443895
2020-07-06 04:00:00,308547960.0,88.2609,85.1127,91.4387,91.8527,84.4029,595337
2020-07-07 04:00:00,322337220.0,92.6853,93.6673,92.6573,95.3,89.114,695435
2020-07-08 04:00:00,244604430.0,91.7057,93.6667,91.0587,94.484,87.4227,483744
2020-07-09 04:00:00,175763820.0,92.1657,93.1327,92.952,93.904,90.0853,350513
2020-07-10 04:00:00,350063295.0,97.9931,93.0667,102.9767,103.261,91.734,652282
2020-07-13 04:00:00,584750430.0,110.8597,110.6,99.804,119.666,98.074,1412134
2020-07-14 04:00:00,351255900.0,101.3054,103.7333,101.12,106.0,95.4,796619
2020-07-15 04:00:00,245500560.0,100.3893,102.8667,103.0673,103.3333,97.1333,542589
2020-07-16 04:00:00,214511775.0,99.8718,98.4773,100.0427,102.114,97.7333,432803
2020-07-17 04:00:00,139871730.0,100.5161,100.8967,100.056,102.5007,99.3333,280668
2020-07-20 04:00:00,256820505.0,105.2746,101.2673,109.5333,110.0,99.2,583940
2020-07-21 04:00:00,242359200.0,107.494,109.3287,104.5573,111.6667,103.8667,567210
2020-07-22 04:00:00,212416200.0,107.0872,106.6,106.1553,108.428,104.1333,559791
2020-07-23 04:00:00,364927560.0,104.5102,111.93,100.8713,112.6,98.718,872877
2020-07-24 04:00:00,290949240.0,94.8606,94.4007,94.4667,97.6667,91.1027,660307
2020-07-27 04:00:00,240730035.0,98.5937,95.6667,102.64,103.196,94.2,497218
2020-07-28 04:00:00,237130500.0,101.0418,100.2667,98.4327,104.3133,98.2947,464086
2020-07-29 04:00:00,141403395.0,100.691,100.0667,99.9407,102.3207,99.1333,287326
2020-07-30 04:00:00,114315585.0,99.5017,99.2,99.166,100.8827,98.0667,241682
2020-07-31 04:00:00,183704400.0,97.0431,101.0,95.384,101.1367,94.732,405813
2020-08-03 04:00:00,132140190.0,98.9946,96.6133,99.0,100.654,96.2923,298392
2020-08-04 04:00:00,124949850.0,99.2358,99.6673,99.1333,101.8273,97.4667,259288
2020-08-05 04:00:00,74670225.0,98.997,99.5327,99.0013,99.9892,97.8873,178469
2020-08-06 04:00:00,89884695.0,99.5997,99.3887,99.3053,101.154,98.484,203242
2020-08-07 04:00:00,133446300.0,96.8341,99.9691,96.8473,99.9833,94.334,337752
2020-08-10 04:00:00,112833960.0,94.6421,96.5333,94.5713,97.1667,92.3893,301165
2020-08-11 04:00:00,129387510.0,93.5991,93.0667,91.626,94.6667,91.0,359158
2020-08-12 04:00:00,328463985.0,101.1462,98.0,103.6507,105.6667,95.6667,805723
2020-08-13 04:00:00,306379620.0,108.0071,107.4,108.0667,110.0787,104.484,710147
2020-08-14 04:00:00,188664210.0,109.8591,110.9993,110.0473,111.2533,108.4427,440104
2020-08-17 04:00:00,303634845.0,118.4556,111.8,122.376,123.0573,111.522,759253
2020-08-18 04:00:00,247082715.0,126.1008,126.5993,125.806,128.26,123.0073,657443
2020-08-19 04:00:00,183079965.0,125.7175,124.3333,125.2353,127.4,122.7473,485982
2020-08-20 04:00:00,309176940.0,131.3872,124.0453,133.4553,134.7993,123.804,776241
2020-08-21 04:00:00,321893385.0,137.6455,136.3173,136.6653,139.6993,135.0033,805892
2020-08-24 04:00:00,300954315.0,135.0246,141.7517,134.28,141.9333,128.5013,853712
2020-08-25 04:00:00,159883395.0,133.2547,131.6593,134.8893,135.1967,131.2,431464
2020-08-26 04:00:00,213590730.0,141.4471,137.3333,143.5447,144.4,136.9086,579502
2020-08-27 04:00:00,355395645.0,148.324,145.364,149.25,153.04,142.8333,919215
2020-08-28 04:00:00,301217640.0,150.0154,153.008,147.56,154.566,145.768,870310
2020-08-31 04:00:00,355123218.0,159.5122,148.2033,166.1067,166.7133,146.7033,2810094
2020-09-01 04:00:00,270320157.0,162.2018,167.38,158.35,167.4967,156.8367,2184925
2020-09-02 04:00:00,288528384.0,147.709,159.6633,149.1233,159.68,135.0402,2202022
2020-09-03 04:00:00,262788258.0,137.4644,135.7433,135.6667,143.9333,134.0,1836002
2020-09-04 04:00:00,330941055.0,134.1026,134.27,139.44,142.6667,124.0067,2140681
2020-09-08 04:00:00,345882819.0,115.9999,118.6667,110.07,122.9133,109.96,2271264
2020-09-09 04:00:00,238387707.0,118.5106,118.8667,122.0933,123.0,113.8367,1435177
2020-09-10 04:00:00,254791824.0,127.3258,128.7367,123.78,132.9967,120.1867,1411321
2020-09-11 04:00:00,182152377.0,123.4247,127.3133,124.24,127.5,120.1667,904935
2020-09-14 04:00:00,248700624.0,133.7231,126.9833,139.8733,140.0,124.4333,1327699
2020-09-15 04:00:00,291894684.0,148.4836,145.52,149.92,153.98,143.5667,1624940
2020-09-16 04:00:00,217640280.0,148.9117,146.6233,147.2533,152.5967,145.1033,1111981
2020-09-17 04:00:00,230334759.0,141.7584,138.5333,141.1433,145.93,136.0,1187820
2020-09-18 04:00:00,259196157.0,147.2972,149.3133,147.3833,150.3333,142.9333,1244883
2020-09-21 04:00:00,328430400.0,146.5534,151.0433,149.7967,151.8933,135.69,1798875
2020-09-22 04:00:00,238742385.0,142.05,143.2,141.41,145.92,139.2,1406579
2020-09-23 04:00:00,284734878.0,130.565,135.0533,126.7867,137.3833,125.2934,1813272
2020-09-24 04:00:00,289642233.0,127.7841,121.2667,129.2633,133.1667,117.1,1444239
2020-09-25 04:00:00,201625377.0,134.2033,131.1567,135.78,136.2441,130.4333,1013848
2020-09-28 04:00:00,149125083.0,140.202,141.54,140.4,142.6933,138.5167,861901
2020-09-29 04:00:00,151024212.0,140.2521,138.6667,139.69,142.8333,137.2,832455
